Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Product_ID,Sub_Category,Product_Name,Postal_Code,Segment,City,State,Region,Category,Sales
4589,US-2018-163790,2018-11-02,2018-11-04,"Second Class",NL-18310,"Nancy Lomonaco",FUR-FU-10002508,Furnishings,"Document Clip Frames",94526,"Home Office",Danville,California,West,Furniture,25.02
4590,US-2018-163790,2018-11-02,2018-11-04,"Second Class",NL-18310,"Nancy Lomonaco",OFF-ST-10001511,Storage,"Space Solutions Commercial Steel Shelving",94526,"Home Office",Danville,California,West,"Office Supplies",452.55
4591,CA-2017-129868,2017-12-26,2017-12-31,"Standard Class",MC-18130,"Mike Caudle",OFF-SU-10000952,Supplies,"Fiskars Home & Office Scissors",90004,Corporate,"Los Angeles",California,West,"Office Supplies",17.76
4592,CA-2017-129868,2017-12-26,2017-12-31,"Standard Class",MC-18130,"Mike Caudle",TEC-PH-10002275,Phones,"Mitel 5320 IP Phone VoIP phone",90004,Corporate,"Los Angeles",California,West,Technology,302.384
4593,CA-2017-129868,2017-12-26,2017-12-31,"Standard Class",MC-18130,"Mike Caudle",FUR-CH-10003535,Chairs,"Global Armless Task Chair, Royal Blue",90004,Corporate,"Los Angeles",California,West,Furniture,146.352
4594,CA-2017-129868,2017-12-26,2017-12-31,"Standard Class",MC-18130,"Mike Caudle",OFF-AP-10004052,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",90004,Corporate,"Los Angeles",California,West,"Office Supplies",7.9
4595,CA-2017-129868,2017-12-26,2017-12-31,"Standard Class",MC-18130,"Mike Caudle",FUR-TA-10003473,Tables,"Bretford Rectangular Conference Table Tops",90004,Corporate,"Los Angeles",California,West,Furniture,902.712
4596,CA-2017-129868,2017-12-26,2017-12-31,"Standard Class",MC-18130,"Mike Caudle",OFF-AR-10001897,Art,"Model L Table or Wall-Mount Pencil Sharpener",90004,Corporate,"Los Angeles",California,West,"Office Supplies",53.97
4597,CA-2017-140564,2017-12-05,2017-12-10,"Second Class",TC-21475,"Tony Chapman",OFF-AR-10000034,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",20016,"Home Office",Washington,"District of Columbia",East,"Office Supplies",33.92
4598,US-2018-169502,2018-08-28,2018-09-01,"Standard Class",MG-17650,"Matthew Grinstein",OFF-SU-10004115,Supplies,"Acme Stainless Steel Office Snips",53209,"Home Office",Milwaukee,Wisconsin,Central,"Office Supplies",21.81
4599,US-2018-169502,2018-08-28,2018-09-01,"Standard Class",MG-17650,"Matthew Grinstein",OFF-AP-10001947,Appliances,"Acco 6 Outlet Guardian Premium Plus Surge Suppressor",53209,"Home Office",Milwaukee,Wisconsin,Central,"Office Supplies",91.6
4600,CA-2016-146948,2016-07-16,2016-07-20,"Standard Class",MG-17890,"Michael Granlund",FUR-CH-10004853,Chairs,"Global Manager's Adjustable Task Chair, Storm",21215,"Home Office",Baltimore,Maryland,East,Furniture,150.98
4601,CA-2016-146948,2016-07-16,2016-07-20,"Standard Class",MG-17890,"Michael Granlund",OFF-EN-10000483,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",21215,"Home Office",Baltimore,Maryland,East,"Office Supplies",137.25
4602,CA-2016-146948,2016-07-16,2016-07-20,"Standard Class",MG-17890,"Michael Granlund",OFF-FA-10001332,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",21215,"Home Office",Baltimore,Maryland,East,"Office Supplies",11.52
4603,US-2016-113327,2016-05-26,2016-05-29,"Second Class",BF-11170,"Ben Ferrer",OFF-PA-10003790,Paper,"Xerox 1991",28540,"Home Office",Jacksonville,"North Carolina",South,"Office Supplies",18.272
4604,US-2016-113327,2016-05-26,2016-05-29,"Second Class",BF-11170,"Ben Ferrer",OFF-PA-10003134,Paper,"Xerox 1937",28540,"Home Office",Jacksonville,"North Carolina",South,"Office Supplies",153.728
4605,US-2016-113327,2016-05-26,2016-05-29,"Second Class",BF-11170,"Ben Ferrer",OFF-EN-10004459,Envelopes,"Security-Tint Envelopes",28540,"Home Office",Jacksonville,"North Carolina",South,"Office Supplies",12.224
4606,US-2016-113327,2016-05-26,2016-05-29,"Second Class",BF-11170,"Ben Ferrer",TEC-AC-10003628,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",28540,"Home Office",Jacksonville,"North Carolina",South,Technology,167.944
4607,CA-2016-135020,2016-05-28,2016-06-02,"Standard Class",MS-17770,"Maxwell Schwartz",TEC-PH-10004093,Phones,"Panasonic Kx-TS550",14609,Consumer,Rochester,"New York",East,Technology,45.99
4608,CA-2016-135020,2016-05-28,2016-06-02,"Standard Class",MS-17770,"Maxwell Schwartz",OFF-ST-10001490,Storage,"Hot File 7-Pocket, Floor Stand",14609,Consumer,Rochester,"New York",East,"Office Supplies",535.41
4609,CA-2016-135020,2016-05-28,2016-06-02,"Standard Class",MS-17770,"Maxwell Schwartz",OFF-BI-10000605,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",14609,Consumer,Rochester,"New York",East,"Office Supplies",6.096
4610,CA-2016-135020,2016-05-28,2016-06-02,"Standard Class",MS-17770,"Maxwell Schwartz",OFF-PA-10004255,Paper,"Xerox 219",14609,Consumer,Rochester,"New York",East,"Office Supplies",45.36
4611,US-2018-141852,2018-11-09,2018-11-14,"Standard Class",JE-15745,"Joel Eaton",FUR-FU-10000023,Furnishings,"Eldon Wave Desk Accessories",92054,Consumer,Oceanside,California,West,Furniture,47.12
4612,CA-2017-109407,2017-01-24,2017-01-26,"Second Class",HG-14965,"Henry Goldwyn",OFF-BI-10000285,Binders,"XtraLife ClearVue Slant-D Ring Binders by Cardinal",39503,Corporate,Gulfport,Mississippi,South,"Office Supplies",31.36
4613,US-2017-165953,2017-12-31,2018-01-06,"Standard Class",EP-13915,"Emily Phan",OFF-AR-10000588,Art,"Newell 345",32216,Consumer,Jacksonville,Florida,South,"Office Supplies",47.616
4614,US-2017-165953,2017-12-31,2018-01-06,"Standard Class",EP-13915,"Emily Phan",OFF-PA-10002250,Paper,"Things To Do Today Pad",32216,Consumer,Jacksonville,Florida,South,"Office Supplies",23.48
4615,CA-2017-144540,2017-09-05,2017-09-10,"Standard Class",GH-14410,"Gary Hansen",OFF-AP-10002457,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",77070,"Home Office",Houston,Texas,Central,"Office Supplies",62.79
4616,CA-2017-144540,2017-09-05,2017-09-10,"Standard Class",GH-14410,"Gary Hansen",OFF-FA-10002763,Fasteners,"Advantus Map Pennant Flags and Round Head Tacks",77070,"Home Office",Houston,Texas,Central,"Office Supplies",28.44
4617,CA-2016-159863,2016-09-04,2016-09-07,"Second Class",DS-13180,"David Smith",TEC-AC-10000109,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",77095,Corporate,Houston,Texas,Central,Technology,134.376
4618,CA-2016-117800,2016-09-21,2016-09-26,"Standard Class",TH-21550,"Tracy Hopkins",TEC-PH-10002415,Phones,"Polycom VoiceStation 500 Conference phone",2149,"Home Office",Everett,Massachusetts,East,Technology,589.9
4619,CA-2016-117800,2016-09-21,2016-09-26,"Standard Class",TH-21550,"Tracy Hopkins",FUR-CH-10000785,Chairs,"Global Ergonomic Managers Chair",2149,"Home Office",Everett,Massachusetts,East,Furniture,542.94
4620,CA-2018-145219,2018-12-24,2018-12-25,"First Class",RM-19675,"Robert Marley",TEC-CO-10001449,Copiers,"Hewlett Packard LaserJet 3310 Copier",90049,"Home Office","Los Angeles",California,West,Technology,2879.952
4621,CA-2018-145219,2018-12-24,2018-12-25,"First Class",RM-19675,"Robert Marley",OFF-BI-10001670,Binders,"Vinyl Sectional Post Binders",90049,"Home Office","Los Angeles",California,West,"Office Supplies",90.48
4622,CA-2016-161214,2016-10-05,2016-10-08,"Second Class",SF-20965,"Sylvia Foulston",OFF-ST-10001328,Storage,"Personal Filing Tote with Lid, Black/Gray",19805,Corporate,Wilmington,Delaware,East,"Office Supplies",77.55
4623,CA-2018-147228,2018-09-09,2018-09-14,"Standard Class",SO-20335,"Sean O'Donnell",OFF-SU-10001225,Supplies,"Staple remover",38401,Consumer,Columbia,Tennessee,South,"Office Supplies",8.832
4624,CA-2018-147228,2018-09-09,2018-09-14,"Standard Class",SO-20335,"Sean O'Donnell",OFF-PA-10000357,Paper,"Xerox 1888",38401,Consumer,Columbia,Tennessee,South,"Office Supplies",177.536
4625,CA-2018-147228,2018-09-09,2018-09-14,"Standard Class",SO-20335,"Sean O'Donnell",OFF-ST-10000046,Storage,"Fellowes Super Stor/Drawer Files",38401,Consumer,Columbia,Tennessee,South,"Office Supplies",258.48
4626,CA-2018-147228,2018-09-09,2018-09-14,"Standard Class",SO-20335,"Sean O'Donnell",FUR-FU-10000023,Furnishings,"Eldon Wave Desk Accessories",38401,Consumer,Columbia,Tennessee,South,Furniture,14.136
4627,CA-2017-101336,2017-11-13,2017-11-18,"Standard Class",CK-12760,"Cyma Kinney",OFF-ST-10003455,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",10011,Corporate,"New York City","New York",East,"Office Supplies",77.55
4628,CA-2017-101336,2017-11-13,2017-11-18,"Standard Class",CK-12760,"Cyma Kinney",OFF-ST-10000876,Storage,"Eldon Simplefile Box Office",10011,Corporate,"New York City","New York",East,"Office Supplies",24.88
4629,CA-2017-101336,2017-11-13,2017-11-18,"Standard Class",CK-12760,"Cyma Kinney",OFF-AR-10003582,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",10011,Corporate,"New York City","New York",East,"Office Supplies",140.75
4630,CA-2017-101336,2017-11-13,2017-11-18,"Standard Class",CK-12760,"Cyma Kinney",OFF-ST-10004258,Storage,"Portable Personal File Box",10011,Corporate,"New York City","New York",East,"Office Supplies",36.63
4631,US-2016-126235,2016-10-15,2016-10-15,"Same Day",GA-14725,"Guy Armstrong",FUR-FU-10000719,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",48858,Consumer,"Mount Pleasant",Michigan,Central,Furniture,17.14
4632,CA-2018-168396,2018-08-03,2018-08-08,"Second Class",BD-11725,"Bruce Degenhardt",OFF-LA-10001297,Labels,"Avery 473",94122,Consumer,"San Francisco",California,West,"Office Supplies",51.75
4633,CA-2018-168396,2018-08-03,2018-08-08,"Second Class",BD-11725,"Bruce Degenhardt",FUR-FU-10000723,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",94122,Consumer,"San Francisco",California,West,Furniture,123.96
4634,CA-2016-130456,2016-08-21,2016-08-26,"Standard Class",DS-13180,"David Smith",FUR-BO-10003893,Bookcases,"Sauder Camden County Collection Library",94122,Corporate,"San Francisco",California,West,Furniture,586.398
4635,CA-2016-130456,2016-08-21,2016-08-26,"Standard Class",DS-13180,"David Smith",OFF-ST-10000736,Storage,"Carina Double Wide Media Storage Towers in Natural & Black",94122,Corporate,"San Francisco",California,West,"Office Supplies",80.98
4636,CA-2018-116288,2018-03-12,2018-03-17,"Standard Class",BS-11380,"Bill Stewart",OFF-ST-10000736,Storage,"Carina Double Wide Media Storage Towers in Natural & Black",94122,Corporate,"San Francisco",California,West,"Office Supplies",242.94
4637,CA-2018-168228,2018-04-27,2018-04-29,"First Class",AP-10915,"Arthur Prichep",OFF-AR-10003373,Art,"Boston School Pro Electric Pencil Sharpener, 1670",90045,Consumer,"Los Angeles",California,West,"Office Supplies",123.92
4638,CA-2018-168228,2018-04-27,2018-04-29,"First Class",AP-10915,"Arthur Prichep",OFF-AR-10000390,Art,"Newell Chalk Holder",90045,Consumer,"Los Angeles",California,West,"Office Supplies",12.39
4639,CA-2018-168228,2018-04-27,2018-04-29,"First Class",AP-10915,"Arthur Prichep",OFF-AR-10001725,Art,"Boston Home & Office Model 2000 Electric Pencil Sharpeners",90045,Consumer,"Los Angeles",California,West,"Office Supplies",47.3
4640,CA-2017-102162,2017-09-11,2017-09-16,"Standard Class",JF-15565,"Jill Fjeld",TEC-CO-10001943,Copiers,"Canon PC-428 Personal Copier",23602,Consumer,"Newport News",Virginia,South,Technology,1599.92
4641,CA-2017-102162,2017-09-11,2017-09-16,"Standard Class",JF-15565,"Jill Fjeld",OFF-EN-10002312,Envelopes,"#10 Self-Seal White Envelopes",23602,Consumer,"Newport News",Virginia,South,"Office Supplies",11.09
4642,CA-2018-130141,2018-10-22,2018-10-24,"Second Class",HA-14905,"Helen Abelman",OFF-BI-10000831,Binders,"Storex Flexible Poly Binders with Double Pockets",80525,Consumer,"Fort Collins",Colorado,West,"Office Supplies",3.168
4643,CA-2018-130141,2018-10-22,2018-10-24,"Second Class",HA-14905,"Helen Abelman",FUR-CH-10000749,Chairs,"Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms",80525,Consumer,"Fort Collins",Colorado,West,Furniture,579.136
4644,CA-2016-147501,2016-08-02,2016-08-06,"Standard Class",Co-12640,Corey-Lock,OFF-BI-10002003,Binders,"Ibico Presentation Index for Binding Systems",98105,Consumer,Seattle,Washington,West,"Office Supplies",6.368
4645,CA-2016-147501,2016-08-02,2016-08-06,"Standard Class",Co-12640,Corey-Lock,TEC-MA-10001972,Machines,"Okidata C331dn Printer",98105,Consumer,Seattle,Washington,West,Technology,558.4
4646,CA-2017-143910,2017-08-12,2017-08-16,"Standard Class",BC-11125,"Becky Castell",FUR-CH-10000225,Chairs,"Global Geo Office Task Chair, Gray",10011,"Home Office","New York City","New York",East,Furniture,145.764
4647,CA-2015-146885,2015-05-30,2015-06-05,"Standard Class",EB-13840,"Ellis Ballard",OFF-PA-10001622,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",23223,Corporate,Richmond,Virginia,South,"Office Supplies",13.62
4648,CA-2017-139556,2017-04-26,2017-05-01,"Standard Class",DB-13360,"Dennis Bolton",FUR-CH-10004983,Chairs,"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",10009,"Home Office","New York City","New York",East,Furniture,434.646
4649,CA-2018-129357,2018-05-14,2018-05-19,"Standard Class",KB-16585,"Ken Black",OFF-PA-10003228,Paper,"Xerox 1917",98103,Corporate,Seattle,Washington,West,"Office Supplies",440.19
4650,CA-2018-129357,2018-05-14,2018-05-19,"Standard Class",KB-16585,"Ken Black",OFF-SU-10004498,Supplies,"Martin-Yale Premier Letter Opener",98103,Corporate,Seattle,Washington,West,"Office Supplies",64.4
4651,CA-2018-150987,2018-04-08,2018-04-12,"Standard Class",AH-10120,"Adrian Hane",OFF-PA-10001878,Paper,"Xerox 1891",94110,"Home Office","San Francisco",California,West,"Office Supplies",244.55
4652,CA-2018-150987,2018-04-08,2018-04-12,"Standard Class",AH-10120,"Adrian Hane",OFF-PA-10002923,Paper,"Xerox 1942",94110,"Home Office","San Francisco",California,West,"Office Supplies",195.76
4653,CA-2018-132647,2018-02-17,2018-02-23,"Standard Class",GH-14410,"Gary Hansen",OFF-PA-10001838,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",8861,"Home Office","Perth Amboy","New Jersey",East,"Office Supplies",11.76
4654,CA-2018-132647,2018-02-17,2018-02-23,"Standard Class",GH-14410,"Gary Hansen",OFF-ST-10003123,Storage,"Fellowes Bases and Tops For Staxonsteel/High-Stak Systems",8861,"Home Office","Perth Amboy","New Jersey",East,"Office Supplies",166.45
4655,CA-2018-159107,2018-06-24,2018-06-26,"Second Class",KT-16480,"Kean Thornton",OFF-FA-10001332,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",94110,Consumer,"San Francisco",California,West,"Office Supplies",2.88
4656,CA-2015-160738,2015-05-05,2015-05-10,"Standard Class",KH-16330,"Katharine Harms",OFF-ST-10003442,Storage,"Eldon Portable Mobile Manager",61032,Corporate,Freeport,Illinois,Central,"Office Supplies",45.248
4657,CA-2016-112130,2016-05-03,2016-05-07,"Standard Class",SV-20785,"Stewart Visinsky",OFF-AR-10001468,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",19140,Consumer,Philadelphia,Pennsylvania,East,"Office Supplies",59.904
4658,CA-2016-112130,2016-05-03,2016-05-07,"Standard Class",SV-20785,"Stewart Visinsky",OFF-AP-10003266,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",19140,Consumer,Philadelphia,Pennsylvania,East,"Office Supplies",23.696
4659,CA-2016-112130,2016-05-03,2016-05-07,"Standard Class",SV-20785,"Stewart Visinsky",OFF-PA-10002230,Paper,"Xerox 1897",19140,Consumer,Philadelphia,Pennsylvania,East,"Office Supplies",7.968
4660,CA-2016-112130,2016-05-03,2016-05-07,"Standard Class",SV-20785,"Stewart Visinsky",OFF-AP-10003622,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",19140,Consumer,Philadelphia,Pennsylvania,East,"Office Supplies",18.2
4661,CA-2016-112130,2016-05-03,2016-05-07,"Standard Class",SV-20785,"Stewart Visinsky",TEC-AC-10001542,Accessories,"SanDisk Cruzer 16 GB USB Flash Drive",19140,Consumer,Philadelphia,Pennsylvania,East,Technology,27.552
4662,CA-2016-112130,2016-05-03,2016-05-07,"Standard Class",SV-20785,"Stewart Visinsky",FUR-CH-10002965,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",19140,Consumer,Philadelphia,Pennsylvania,East,Furniture,844.116
4663,CA-2016-112130,2016-05-03,2016-05-07,"Standard Class",SV-20785,"Stewart Visinsky",OFF-ST-10000563,Storage,"Fellowes Bankers Box Stor/Drawer Steel Plus",19140,Consumer,Philadelphia,Pennsylvania,East,"Office Supplies",76.752
4664,CA-2017-111409,2017-09-18,2017-09-22,"Standard Class",PO-18850,"Patrick O'Brill",OFF-LA-10002787,Labels,"Avery 480",32216,Consumer,Jacksonville,Florida,South,"Office Supplies",3
4665,CA-2017-116232,2017-09-22,2017-09-26,"Standard Class",AC-10450,"Amy Cox",OFF-BI-10004022,Binders,"Acco Suede Grain Vinyl Round Ring Binder",33024,Consumer,"Pembroke Pines",Florida,South,"Office Supplies",7.506
4666,CA-2017-116232,2017-09-22,2017-09-26,"Standard Class",AC-10450,"Amy Cox",OFF-LA-10001158,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33024,Consumer,"Pembroke Pines",Florida,South,"Office Supplies",16.56
4667,CA-2017-116547,2017-01-10,2017-01-17,"Standard Class",KB-16585,"Ken Black",FUR-FU-10000076,Furnishings,"24-Hour Round Wall Clock",98115,Corporate,Seattle,Washington,West,Furniture,79.92
4668,CA-2017-116547,2017-01-10,2017-01-17,"Standard Class",KB-16585,"Ken Black",TEC-AC-10002335,Accessories,"Logitech Media Keyboard K200",98115,Corporate,Seattle,Washington,West,Technology,69.98
4669,US-2018-133200,2018-05-06,2018-05-11,"Standard Class",DB-13555,"Dorothy Badders",OFF-BI-10002827,Binders,"Avery Durable Poly Binders",76106,Corporate,"Fort Worth",Texas,Central,"Office Supplies",11.06
4670,US-2018-133200,2018-05-06,2018-05-11,"Standard Class",DB-13555,"Dorothy Badders",FUR-BO-10001601,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",76106,Corporate,"Fort Worth",Texas,Central,Furniture,623.4648
4671,US-2018-133200,2018-05-06,2018-05-11,"Standard Class",DB-13555,"Dorothy Badders",OFF-ST-10001932,Storage,"Fellowes Staxonsteel Drawer Files",76106,Corporate,"Fort Worth",Texas,Central,"Office Supplies",772.68
4672,CA-2017-133550,2017-07-31,2017-08-06,"Standard Class",KL-16645,"Ken Lonsdale",OFF-AP-10001005,Appliances,"Honeywell Quietcare HEPA Air Cleaner",48205,Consumer,Detroit,Michigan,Central,"Office Supplies",283.14
4673,CA-2017-133550,2017-07-31,2017-08-06,"Standard Class",KL-16645,"Ken Lonsdale",TEC-PH-10004042,Phones,"ClearOne Communications CHAT 70 OC Speaker Phone",48205,Consumer,Detroit,Michigan,Central,Technology,635.96
4674,CA-2017-133550,2017-07-31,2017-08-06,"Standard Class",KL-16645,"Ken Lonsdale",TEC-PH-10001079,Phones,"Polycom SoundPoint Pro SE-225 Corded phone",48205,Consumer,Detroit,Michigan,Central,Technology,118.99
4675,CA-2017-133550,2017-07-31,2017-08-06,"Standard Class",KL-16645,"Ken Lonsdale",FUR-FU-10002918,Furnishings,"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",48205,Consumer,Detroit,Michigan,Central,Furniture,272.94
4676,CA-2018-139416,2018-03-27,2018-03-29,"Second Class",AG-10270,"Alejandro Grove",FUR-FU-10003832,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",19120,Consumer,Philadelphia,Pennsylvania,East,Furniture,15.008
4677,CA-2015-114510,2015-03-14,2015-03-19,"Standard Class",JF-15295,"Jason Fortune-",OFF-BI-10001617,Binders,"GBC Wire Binding Combs",84321,Consumer,Logan,Utah,West,"Office Supplies",33.088
4678,CA-2015-114510,2015-03-14,2015-03-19,"Standard Class",JF-15295,"Jason Fortune-",OFF-ST-10000736,Storage,"Carina Double Wide Media Storage Towers in Natural & Black",84321,Consumer,Logan,Utah,West,"Office Supplies",80.98
